,Date,Constant,Mkt
"3550-1",1938-06-02,0.011012122797464389,0.48825978978627793
"3551-1",1938-06-03,0.01102333819880206,0.48726367483561117
"3552-1",1938-06-04,0.011033794464004015,0.48650966733080853
"3553-1",1938-06-06,0.011044620242242884,0.4859913536716064
"3554-1",1938-06-07,0.011056982660385602,0.48587217145812089
"3555-1",1938-06-08,0.011068610761258386,0.48583266284247034
"3556-1",1938-06-09,0.011079726677083252,0.48574095003978984
"3557-1",1938-06-10,0.011090603254102835,0.48549106657840291
"3558-1",1938-06-11,0.011098710417571159,0.48603336300562705
"3559-1",1938-06-13,0.011106504147163961,0.48660760601295128
"3560-1",1938-06-14,0.01111175775824153,0.4886934922455331
"3561-1",1938-06-15,0.011116194928914568,0.49058610434559868
"3562-1",1938-06-16,0.011120814005829099,0.49250383609879522
"3563-1",1938-06-17,0.011126814667595039,0.49477133984761684
"3564-1",1938-06-18,0.01112888861762212,0.49787803132474406
"3565-1",1938-06-20,0.011129330091801096,0.50094715104080678
"3566-1",1938-06-21,0.011130201588649495,0.50467937367716442
"3567-1",1938-06-22,0.01111901409516817,0.49897523305480246
"3568-1",1938-06-23,0.011113160941266631,0.49812931240584873
"3569-1",1938-06-24,0.011105568602535238,0.49569372064720091
"3570-1",1938-06-25,0.011097887974030855,0.49322822935784189
"3571-1",1938-06-27,0.011091088810354475,0.4913162858341667
"3572-1",1938-06-28,0.011077628742434762,0.49078406080798082
"3573-1",1938-06-29,0.011073004733447685,0.48943838106427728
"3574-1",1938-06-30,0.011065741272433836,0.48438710253859146
"3575-1",1938-07-01,0.011061065833455119,0.47807647405457815
"3576-1",1938-07-02,0.011063286137222366,0.47750196677530571
"3577-1",1938-07-05,0.011063093723409891,0.47556302816777307
"3578-1",1938-07-06,0.01106238721635327,0.47386918015514079
"3579-1",1938-07-07,0.011063429587083144,0.47296884742434192
"3580-1",1938-07-08,0.011059418562544049,0.47220143459279945
"3581-1",1938-07-09,0.011054435697505261,0.47186219206099034
"3582-1",1938-07-11,0.011049394727281515,0.47151511675706187
"3583-1",1938-07-12,0.011044243857393032,0.47122332610070478
"3584-1",1938-07-13,0.011040192190688997,0.47177722425084473
"3585-1",1938-07-14,0.011033831703781876,0.47236148695119906
"3586-1",1938-07-15,0.011024418547567824,0.47406987445319909
"3587-1",1938-07-16,0.011016756025559208,0.47646321234673122
"3588-1",1938-07-18,0.011006128970506197,0.47799881013901774
"3589-1",1938-07-19,0.010995747434802805,0.47967325314681208
"3590-1",1938-07-20,0.010984262214546516,0.48054210500613709
"3591-1",1938-07-21,0.010968895869761987,0.48225316272788893
"3592-1",1938-07-22,0.010944070493129423,0.48424412241258991
"3593-1",1938-07-23,0.010917149880789585,0.48607663748730495
"3594-1",1938-07-25,0.010890195797878087,0.48789407606507251
"3595-1",1938-07-26,0.010859423016210058,0.48907118689346041
"3596-1",1938-07-27,0.010828560880183693,0.49027708884208182
"3597-1",1938-07-28,0.010803102215857823,0.48618872314985634
"3598-1",1938-07-29,0.010778320234252996,0.48245410950197998
"3599-1",1938-07-30,0.010745639932753345,0.48079699786777297
"3600-1",1938-08-01,0.010712372446086128,0.4790781071015856
"3601-1",1938-08-02,0.010677000010379897,0.47787827876641042
"3602-1",1938-08-03,0.010641627262820721,0.47667837763231352
"3603-1",1938-08-04,0.010605540837120253,0.47564977043962337
"3604-1",1938-08-05,0.010575953665547233,0.4757109723765372
"3605-1",1938-08-06,0.010549582858581119,0.47782373208631529
"3606-1",1938-08-08,0.010524452604000747,0.48036884404324609
"3607-1",1938-08-09,0.010499744780230309,0.48281256598383937
"3608-1",1938-08-10,0.010476222400869891,0.48499904592551307
"3609-1",1938-08-11,0.010451666361412369,0.48745741038969048
"3610-1",1938-08-12,0.010426197983424184,0.49059669882137491
"3611-1",1938-08-13,0.010407812930975962,0.48931104558658212
"3612-1",1938-08-15,0.01039117791265177,0.48777222019545824
"3613-1",1938-08-16,0.010370340797608917,0.485459697972903
"3614-1",1938-08-17,0.010347629890089546,0.48242019946296921
"3615-1",1938-08-18,0.010324150914412283,0.47934029582470677
"3616-1",1938-08-19,0.010305866321689519,0.47586758579311761
"3617-1",1938-08-20,0.010293647028170108,0.47512693142692325
"3618-1",1938-08-22,0.01028266583522942,0.47444326733004477
"3619-1",1938-08-23,0.010269051048798779,0.47414059725699453
"3620-1",1938-08-24,0.010257558088571782,0.47532388389908736
"3621-1",1938-08-25,0.01024814060805147,0.47663000147214546
"3622-1",1938-08-26,0.010238182895092136,0.47785086035767033
"3623-1",1938-08-27,0.01022347048264295,0.48021292165461782
"3624-1",1938-08-29,0.010211776839677639,0.48159237133804905
"3625-1",1938-08-30,0.010200670121791633,0.48228869209370062
"3626-1",1938-08-31,0.010198093938109953,0.4862104665782192
"3627-1",1938-09-01,0.010197146643478859,0.49019115267875984
"3628-1",1938-09-02,0.010191049472531853,0.4957126695332813
"3629-1",1938-09-03,0.010186292963163066,0.50212899869376537
"3630-1",1938-09-06,0.010185904384788561,0.50983784116741682
"3631-1",1938-09-07,0.010184141607366012,0.51799850461810992
"3632-1",1938-09-08,0.010185376926642556,0.52740120047818317
"3633-1",1938-09-09,0.010183761125305547,0.53746008750079488
"3634-1",1938-09-10,0.010184621654008989,0.5459638733810368
"3635-1",1938-09-12,0.010189419370209514,0.55309548676667808
"3636-1",1938-09-13,0.010197088814045616,0.56121850101768012
"3637-1",1938-09-14,0.010199164721666435,0.57769098806654851
"3638-1",1938-09-15,0.010218200904093479,0.58267620450044466
"3639-1",1938-09-16,0.010238637282002938,0.58925889896388517
"3640-1",1938-09-17,0.010254074305150896,0.59891537009452112
"3641-1",1938-09-19,0.010270133324478741,0.60811374946215246
"3642-1",1938-09-20,0.010287657763895468,0.61861784318464452
"3643-1",1938-09-21,0.010301040736948592,0.62436971937266306
"3644-1",1938-09-22,0.010316450445691332,0.63047477038016608
"3645-1",1938-09-23,0.010326915852048518,0.63896949784726376
"3646-1",1938-09-24,0.010337614897763912,0.64724683049662912
"3647-1",1938-09-26,0.010353578348123116,0.65436447608059212
"3648-1",1938-09-27,0.010379045589369697,0.65310782363080422
"3649-1",1938-09-28,0.010399695256747346,0.65205708641696325
"3650-1",1938-09-29,0.010426782206400712,0.659176058534377
"3651-1",1938-09-30,0.010451335444597023,0.66338766718282072
"3652-1",1938-10-01,0.010458768606328325,0.65211983954598784
"3653-1",1938-10-03,0.010466127337736001,0.64081138865196485
"3654-1",1938-10-04,0.010470301275042452,0.62865476733060943
"3655-1",1938-10-05,0.010475500751746235,0.6165015178658505
"3656-1",1938-10-06,0.010484399432019897,0.60777811018532601
"3657-1",1938-10-07,0.010490992397507039,0.59925180661455058
"3658-1",1938-10-08,0.010492863033381317,0.59066339711865068
"3659-1",1938-10-10,0.010493006676033055,0.5815014937872508
"3660-1",1938-10-11,0.010491799592648466,0.5724372931859103
"3661-1",1938-10-13,0.010492908189996028,0.56293149832150025
"3662-1",1938-10-14,0.010498862267123861,0.55726516723938191
"3663-1",1938-10-15,0.010508674463269356,0.55090115811082518
"3664-1",1938-10-17,0.010521854606519642,0.54545624334312681
"3665-1",1938-10-18,0.010531455823442263,0.54138807946980627
"3666-1",1938-10-19,0.010542707092162405,0.53784615826554816
"3667-1",1938-10-20,0.01054935710711123,0.53608938799229056
"3668-1",1938-10-21,0.010555313709459791,0.53405447460871114
"3669-1",1938-10-22,0.01055696057257228,0.53169365280822667
"3670-1",1938-10-24,0.010562947456782297,0.53085966691680531
"3671-1",1938-10-25,0.010567889544361421,0.5299604127538784
"3672-1",1938-10-26,0.010569371690296012,0.52894739965504156
"3673-1",1938-10-27,0.010573963187428327,0.52697340649131985
"3674-1",1938-10-28,0.010581123039732836,0.52521052480103114
"3675-1",1938-10-29,0.010585902013528697,0.52423044881529202
"3676-1",1938-10-31,0.010591927338661275,0.52311514341411025
"3677-1",1938-11-01,0.010598340612082403,0.5220330017860414
"3678-1",1938-11-02,0.010603427612553786,0.52106423664780199
"3679-1",1938-11-03,0.010611791701250744,0.52027864128036583
"3680-1",1938-11-04,0.010619315081539011,0.51942394207837927
"3681-1",1938-11-05,0.010623518117174173,0.5187875811684205
"3682-1",1938-11-07,0.010629746350825361,0.51834432024263488
"3683-1",1938-11-09,0.010635279602341041,0.51754231086082081
"3684-1",1938-11-10,0.010643071399944361,0.5185373552417355
"3685-1",1938-11-12,0.010646292681383526,0.520088411053651
"3686-1",1938-11-14,0.010650738053422173,0.52183667571067682
"3687-1",1938-11-15,0.010649755322686102,0.52667246841946336
"3688-1",1938-11-16,0.010652710313973583,0.53082208173545975
"3689-1",1938-11-17,0.010656898017335679,0.53405976628596707
"3690-1",1938-11-18,0.010661353761231727,0.53737412278033481
"3691-1",1938-11-19,0.010671879001504646,0.53705652149359751
"3692-1",1938-11-21,0.010680287663174699,0.53655798441043379
"3693-1",1938-11-22,0.010690531261004794,0.53601721590127149
"3694-1",1938-11-23,0.010702305802595798,0.53517946684985651
"3695-1",1938-11-25,0.010719782841824031,0.53499793846763388
"3696-1",1938-11-26,0.010739207677703219,0.53496370515088809
"3697-1",1938-11-28,0.0107591050986809,0.53472436945334989
"3698-1",1938-11-29,0.010781791329921058,0.53296293159327968
"3699-1",1938-11-30,0.01080555157127905,0.53131449286275656
"3700-1",1938-12-01,0.010831461405665163,0.53106544225050356
"3701-1",1938-12-02,0.010854300342816007,0.53115968147607351
"3702-1",1938-12-03,0.010877311543581021,0.53120011430522274
"3703-1",1938-12-05,0.010898311592578173,0.53125377200973523
"3704-1",1938-12-06,0.010920410871405561,0.53116647816310758
"3705-1",1938-12-07,0.010945430799383699,0.53168415828258964
"3706-1",1938-12-08,0.010970866036772341,0.53223734114165877
"3707-1",1938-12-09,0.010994725314639971,0.53326722891902145
"3708-1",1938-12-10,0.011024234256638819,0.53329404231896171
"3709-1",1938-12-12,0.011052976513666409,0.53315700548946221
"3710-1",1938-12-13,0.011082195508553588,0.53308580196820432
"3711-1",1938-12-14,0.011113755816892322,0.53359194632064877
"3712-1",1938-12-15,0.011149537737814689,0.53687412683021718
"3713-1",1938-12-16,0.011186501190388515,0.54026508009731289
"3714-1",1938-12-17,0.011219725922551826,0.54423378022447944
"3715-1",1938-12-19,0.011256253586089315,0.54784411151469092
"3716-1",1938-12-20,0.011296104150740147,0.55082077424773601
"3717-1",1938-12-21,0.011339044980330344,0.55350278425736343
"3718-1",1938-12-22,0.011378849225939252,0.55699949997385567
"3719-1",1938-12-23,0.011420643233008723,0.56085603167381803
"3720-1",1938-12-24,0.011458271048246284,0.56357563238887376
"3721-1",1938-12-27,0.01149550165307562,0.56624168782026296
"3722-1",1938-12-28,0.011534267975074989,0.56843816179845053
"3723-1",1938-12-29,0.011573389869295661,0.5707234859263941
"3724-1",1938-12-30,0.011605197770075766,0.56745381990134991
"3725-1",1938-12-31,0.011629929215594911,0.56295102524380403
"3726-1",1939-01-03,0.01165447453861497,0.55842314065456511
"3727-1",1939-01-04,0.011675318199661319,0.55474720103822828
"3728-1",1939-01-05,0.011694970413641422,0.5507069486072026
"3729-1",1939-01-06,0.01171004322254177,0.54826269171784925
"3730-1",1939-01-07,0.011724422909199256,0.54580476138710798
"3731-1",1939-01-09,0.011734789525137287,0.54465308842906901
"3732-1",1939-01-10,0.011746386706320154,0.54313323327446628
"3733-1",1939-01-11,0.011758296672032582,0.54163188931745987
"3734-1",1939-01-12,0.011766149637113617,0.54235815092182538
"3735-1",1939-01-13,0.01178008810245677,0.54154376334428311
"3736-1",1939-01-14,0.011795755289068486,0.54040539697763246
"3737-1",1939-01-16,0.011812452738542463,0.53994112058627319
"3738-1",1939-01-17,0.011823893190181524,0.53959783506090386
"3739-1",1939-01-18,0.011833296600979251,0.53889957896137153
"3740-1",1939-01-19,0.011843208773509764,0.5382063411135295
"3741-1",1939-01-20,0.011856358961772518,0.53831157025300269
"3742-1",1939-01-21,0.01186750707446145,0.53851553833533461
"3743-1",1939-01-23,0.011876660028407393,0.53999867803337309
"3744-1",1939-01-24,0.011888368243985044,0.5381044513659744
"3745-1",1939-01-25,0.011904743941319988,0.53614884010743058
"3746-1",1939-01-26,0.01192063156943785,0.53422853259937664
"3747-1",1939-01-27,0.011937771321170151,0.53118021102312651
"3748-1",1939-01-28,0.011958798759171153,0.53079060142792522
"3749-1",1939-01-30,0.011978066244316996,0.53055144146454492
"3750-1",1939-01-31,0.012002365040551874,0.5342493672608839
"3751-1",1939-02-01,0.012015830418738473,0.53317434126695462
"3752-1",1939-02-02,0.012029177526303119,0.53213820130488643
"3753-1",1939-02-03,0.012041371060206921,0.53040418271026801
"3754-1",1939-02-04,0.012051753231831965,0.52902154172042992
"3755-1",1939-02-06,0.012061125184099105,0.5273798248183994
"3756-1",1939-02-07,0.012072313513822075,0.5259411573427959
"3757-1",1939-02-08,0.012082049199984866,0.52494666962065406
"3758-1",1939-02-09,0.01209380700478057,0.52458378896943203
"3759-1",1939-02-10,0.012103726141403493,0.52484962277229319
"3760-1",1939-02-11,0.012112734723870089,0.52509150618926825
"3761-1",1939-02-14,0.012122253880677496,0.52544082705980699
"3762-1",1939-02-15,0.01213123497846621,0.52584498930800649
"3763-1",1939-02-16,0.012140243196088155,0.52625102406150892
"3764-1",1939-02-17,0.012152614957832254,0.52771871796985304
"3765-1",1939-02-18,0.012165430901131855,0.52910608887144472
"3766-1",1939-02-20,0.01217863547790949,0.5305790712045565
"3767-1",1939-02-21,0.012192303041196152,0.53171107024383879
"3768-1",1939-02-23,0.012207899107040961,0.53293817973068935
"3769-1",1939-02-24,0.012223510335899912,0.53416668513686094
"3770-1",1939-02-25,0.012238887838328688,0.53523611811194738
"3771-1",1939-02-27,0.012254148944574425,0.53627646608636625
"3772-1",1939-02-28,0.01226919889009402,0.53732097969511883
"3773-1",1939-03-01,0.012279561850667052,0.53751792834119583
"3774-1",1939-03-02,0.012287055392174609,0.53779035156877841
"3775-1",1939-03-03,0.01229388022493863,0.53806497343445703
"3776-1",1939-03-04,0.012303724488770654,0.53958053843096931
"3777-1",1939-03-06,0.012313628273528485,0.54110021308583633
"3778-1",1939-03-07,0.01232065920884884,0.54327163423455405
"3779-1",1939-03-08,0.012329352014026809,0.54568893711978805
"3780-1",1939-03-09,0.012338372211171234,0.54827954482500096
"3781-1",1939-03-10,0.012345160670319998,0.55091417873048532
"3782-1",1939-03-11,0.012349881557690554,0.55311374446047579
"3783-1",1939-03-13,0.012354472052275378,0.55532917270506688
"3784-1",1939-03-14,0.01235773479930004,0.5578414537647659
"3785-1",1939-03-15,0.012362409146779401,0.56052081735236758
"3786-1",1939-03-16,0.012365501505783132,0.56441730800507939
"3787-1",1939-03-17,0.012367917963340703,0.56830046493649855
"3788-1",1939-03-18,0.01236654747100507,0.57573217380374886
"3789-1",1939-03-20,0.012369031057632781,0.58100968140517983
"3790-1",1939-03-21,0.012371014510118654,0.58637763012816191
"3791-1",1939-03-22,0.012370653938064092,0.59052789095787239
"3792-1",1939-03-23,0.012370359278401293,0.59461443833370986
"3793-1",1939-03-24,0.012369794912512253,0.59860521527127419
"3794-1",1939-03-25,0.012367666738246097,0.6018915897724455
"3795-1",1939-03-27,0.012365345661638487,0.60519699150067985
"3796-1",1939-03-28,0.012360645436605725,0.60862755112856592
"3797-1",1939-03-29,0.012357330661760211,0.61144315845497654
"3798-1",1939-03-30,0.012353813230619706,0.61422078606640917
"3799-1",1939-03-31,0.01234293662957214,0.62391850156404771
"3800-1",1939-04-01,0.012338246606653315,0.62403571748453524
"3801-1",1939-04-03,0.012336689716452728,0.62600718236433284
"3802-1",1939-04-04,0.012331236765323328,0.62787616881159325
"3803-1",1939-04-05,0.012328052256746413,0.62823856240943354
"3804-1",1939-04-06,0.012321712957889395,0.62779189393258916
"3805-1",1939-04-08,0.012318798922744109,0.62365132996300177
"3806-1",1939-04-10,0.01231584926183729,0.61955914210476415
"3807-1",1939-04-11,0.012318414850312034,0.6186221851716901
"3808-1",1939-04-12,0.012330782313710499,0.61707290674477999
"3809-1",1939-04-13,0.012336751136092327,0.60961194974817923
"3810-1",1939-04-14,0.012335396016396232,0.59947808096061883
"3811-1",1939-04-15,0.012329302675100906,0.59121366005147336
"3812-1",1939-04-17,0.012327314966256759,0.58709338650226406
"3813-1",1939-04-18,0.012325111970702617,0.58310123165881644
"3814-1",1939-04-19,0.012323669555616775,0.578821496102505
"3815-1",1939-04-20,0.012322551513909786,0.57466120884651628
"3816-1",1939-04-21,0.012314336529392681,0.56774751682426328
"3817-1",1939-04-22,0.012303697348135094,0.56061065129334875
"3818-1",1939-04-24,0.012291089622121719,0.55350614751585625
"3819-1",1939-04-25,0.012278749054638733,0.54632434570137967
"3820-1",1939-04-26,0.01226900589345827,0.53919378374134996
"3821-1",1939-04-27,0.01226241441868031,0.53272641445367008
"3822-1",1939-04-28,0.012256689065219236,0.52651533889736024
"3823-1",1939-04-29,0.012246316780826367,0.52149599250425471
"3824-1",1939-05-01,0.012235654888033312,0.51647474171235752
"3825-1",1939-05-02,0.012220871413610945,0.51195488866579009
"3826-1",1939-05-03,0.012206571369639926,0.50761305560946401
"3827-1",1939-05-04,0.012194685144209461,0.50489024001644645
"3828-1",1939-05-05,0.012176298007813311,0.50240254121696715
"3829-1",1939-05-06,0.012158985703556268,0.49980175680114991
"3830-1",1939-05-08,0.012141854744487673,0.49721587844285459
"3831-1",1939-05-09,0.012120673195607889,0.49496294701984722
"3832-1",1939-05-10,0.012099479028825254,0.49270317036959038
"3833-1",1939-05-11,0.012075648417847432,0.49093748840853624
"3834-1",1939-05-12,0.0120523138866157,0.48917669960839399
"3835-1",1939-05-13,0.012026672513276366,0.48778755786451067
"3836-1",1939-05-15,0.012000871628781941,0.48638950039431561
"3837-1",1939-05-16,0.011974218053865579,0.48494097904436567
"3838-1",1939-05-17,0.01194612831351506,0.4845123985017149
"3839-1",1939-05-18,0.011922783093534416,0.48300745646384141
"3840-1",1939-05-19,0.011899042256905433,0.48146999586527606
"3841-1",1939-05-20,0.011877127231743971,0.48040677699947515
"3842-1",1939-05-22,0.011857956807279506,0.47993913778596664
"3843-1",1939-05-23,0.011840276713684717,0.47986840164701233
"3844-1",1939-05-24,0.011822065528082926,0.47986751230640756
"3845-1",1939-05-25,0.01180468855224932,0.48052214896154749
"3846-1",1939-05-26,0.011786369907590645,0.48108699872484845
"3847-1",1939-05-27,0.011767460055286174,0.48157409555518438
"3848-1",1939-05-29,0.011746347553161724,0.48168460519061362
"3849-1",1939-05-31,0.011723947883646901,0.48149040653454084
"3850-1",1939-06-01,0.011694406155791166,0.48185978244049776
"3851-1",1939-06-02,0.011663440322095852,0.48284722163099064
"3852-1",1939-06-03,0.011634842655407001,0.48420840144912142
"3853-1",1939-06-05,0.011606382806948708,0.48558000327166634
"3854-1",1939-06-06,0.011573918425096474,0.48700427089086484
"3855-1",1939-06-07,0.011540897996777794,0.48823109103347134
"3856-1",1939-06-08,0.011504627483024088,0.48916939159787021
"3857-1",1939-06-09,0.011465691947367343,0.49027417563665265
"3858-1",1939-06-10,0.011425646480285864,0.49095928696011143
"3859-1",1939-06-12,0.011385301982575412,0.49164833099800898
"3860-1",1939-06-13,0.011344358466197805,0.49250478296699818
"3861-1",1939-06-14,0.011304005232724356,0.49324866952900115
"3862-1",1939-06-15,0.011263541897046451,0.49401029426217724
"3863-1",1939-06-16,0.01122416776904,0.49408433039599076
"3864-1",1939-06-17,0.011183956176904987,0.49414735258356868
"3865-1",1939-06-19,0.011145261131496371,0.49447464510451017
"3866-1",1939-06-20,0.011106218084574892,0.4947195559964439
"3867-1",1939-06-21,0.011067881689159143,0.49515963161238863
"3868-1",1939-06-22,0.011029608068956089,0.4956003264215566
"3869-1",1939-06-23,0.010989402707561411,0.49628872367644733
"3870-1",1939-06-24,0.010947449927501709,0.496844978725141
"3871-1",1939-06-26,0.010903444035724243,0.49747548814316911
"3872-1",1939-06-27,0.010860607990439032,0.49742519859033985
"3873-1",1939-06-28,0.010819258396709781,0.49749220383470222
"3874-1",1939-06-29,0.01077880847800709,0.49708000839764904
"3875-1",1939-06-30,0.010741301622424598,0.49438416935816326
"3876-1",1939-07-01,0.010707963689470079,0.49227772883412196
"3877-1",1939-07-03,0.010673706753649856,0.48988121695371717
"3878-1",1939-07-05,0.010639894237196173,0.48753876948071828
"3879-1",1939-07-06,0.010604841037826225,0.48461707220626077
"3880-1",1939-07-07,0.010565891323480198,0.4814263376964249
"3881-1",1939-07-08,0.010524356881514832,0.47849055187688666
"3882-1",1939-07-10,0.010482883272795451,0.47555456604457241
"3883-1",1939-07-11,0.01043979240370933,0.47244310707914577
"3884-1",1939-07-12,0.010398913676982037,0.47003715548082448
"3885-1",1939-07-13,0.010357062622910841,0.46707494303324337
"3886-1",1939-07-14,0.010316617425780515,0.46443166910019629
"3887-1",1939-07-15,0.010274081496316378,0.46212522555303714
"3888-1",1939-07-17,0.010231933101973074,0.45984808794547377
"3889-1",1939-07-18,0.010194680340291584,0.46331732299204503
"3890-1",1939-07-19,0.010154655016590301,0.46612109969165655
"3891-1",1939-07-20,0.010115131452050547,0.46876815233504149
"3892-1",1939-07-21,0.010075330672583973,0.47151364169383969
"3893-1",1939-07-22,0.010036127299420682,0.47459500990296988
"3894-1",1939-07-24,0.010000610866696404,0.47897345776456224
"3895-1",1939-07-25,0.0099653938314049929,0.48328988939515405
"3896-1",1939-07-26,0.0099258504024104573,0.48818953328123815
"3897-1",1939-07-27,0.009885227916126043,0.49288695157982532
"3898-1",1939-07-28,0.0098448578830264387,0.49759682043767983
"3899-1",1939-07-29,0.0098021620362131849,0.50253609960389123
"3900-1",1939-07-31,0.0097564898819339583,0.50771023699955631
"3901-1",1939-08-01,0.0097107270105441165,0.51289719989837734
"3902-1",1939-08-02,0.0096646513008557446,0.51807799133728216
"3903-1",1939-08-03,0.0096173589341384882,0.52291476303266016
"3904-1",1939-08-04,0.0095706547423385861,0.52771672539097914
"3905-1",1939-08-05,0.0095253927372229898,0.53168888231027711
"3906-1",1939-08-07,0.0094787399700624261,0.53545526921387188
"3907-1",1939-08-08,0.0094314938998225368,0.53941672740452939
"3908-1",1939-08-09,0.0093836977678471364,0.54333839770940151
"3909-1",1939-08-10,0.0093388108900079592,0.54660006260004212
"3910-1",1939-08-11,0.0092945710971530215,0.5495043004949528
"3911-1",1939-08-12,0.0092499685985408982,0.55240496078435242
"3912-1",1939-08-14,0.0092083432964624352,0.55617681383527517
"3913-1",1939-08-15,0.0091646427432374427,0.55934140305367674
"3914-1",1939-08-16,0.0091231611427567538,0.56318448898656914
"3915-1",1939-08-17,0.0090848678048514198,0.56481573707955302
"3916-1",1939-08-18,0.0090460681754440629,0.5664902655194225
"3917-1",1939-08-19,0.0090085336974555837,0.56741605271122197
"3918-1",1939-08-21,0.0089724731845854926,0.56816252942138534
"3919-1",1939-08-22,0.008938319678686274,0.56762992175274307
"3920-1",1939-08-23,0.0089074388130872886,0.56876512464407447
"3921-1",1939-08-24,0.0088782424609179841,0.5684104742439916
"3922-1",1939-08-25,0.0088618603515204959,0.56590710362342789
"3923-1",1939-08-26,0.0088435635914558518,0.56215729269569736
"3924-1",1939-08-28,0.0088284926421803023,0.56071961113985702
"3925-1",1939-08-29,0.0088200139550548787,0.55546719888653107
"3926-1",1939-08-30,0.0088151126877876532,0.55273188642537041
"3927-1",1939-08-31,0.0088064328674141885,0.55059289964801328
"3928-1",1939-09-01,0.0088043554324966078,0.54519772929405297
"3929-1",1939-09-02,0.0088143471468267974,0.54154856634542348
"3930-1",1939-09-05,0.0088223009462377287,0.53646551097626549
"3931-1",1939-09-06,0.0088300889129954568,0.5309031906545485
"3932-1",1939-09-07,0.0088376614004053392,0.52538479556736051
"3933-1",1939-09-08,0.0088473664268789304,0.5200697352929623
"3934-1",1939-09-09,0.0088511718102589673,0.51093339632845958
"3935-1",1939-09-11,0.0088523097489966139,0.50143747695749374
"3936-1",1939-09-12,0.0088616844425641363,0.49808906050309398
"3937-1",1939-09-13,0.008886191283673182,0.49782531613600411
"3938-1",1939-09-14,0.0089107042981930538,0.49755998856618872
"3939-1",1939-09-15,0.0089322855725506231,0.4970922372220633
"3940-1",1939-09-16,0.0089518974629066023,0.49668276186819799
"3941-1",1939-09-18,0.0089717489029368588,0.49618664919287614
"3942-1",1939-09-19,0.008997597667888789,0.48955807665166623
"3943-1",1939-09-20,0.0090258738177449067,0.4856031273087128
"3944-1",1939-09-21,0.0090513686068164709,0.48155672999474158
"3945-1",1939-09-22,0.0090802967529523496,0.47843598857562963
"3946-1",1939-09-23,0.0091100622284214765,0.47518860716162298
"3947-1",1939-09-25,0.0091398138113524367,0.47193930731020045
"3948-1",1939-09-26,0.0091726037997128997,0.46860009808352515
"3949-1",1939-09-27,0.0092077915964690459,0.46596253998878567
"3950-1",1939-09-28,0.0092434587808342041,0.46332025337866423
"3951-1",1939-09-29,0.0092782119071894258,0.46108368476697148
"3952-1",1939-09-30,0.009315048599298258,0.45827852244669698
"3953-1",1939-10-02,0.0093541998826774629,0.45694972188638533
"3954-1",1939-10-03,0.0093889762484884991,0.45688673357429721
"3955-1",1939-10-04,0.0094238668487776206,0.45678768862817848
"3956-1",1939-10-05,0.0094594056114891099,0.45668011934551994
"3957-1",1939-10-06,0.0094941949879339613,0.45648631368212789
"3958-1",1939-10-07,0.0095265297140359386,0.45636514351255397
"3959-1",1939-10-09,0.009555846940321952,0.4570575113584156
"3960-1",1939-10-10,0.0095854923938781568,0.45777146268101165
"3961-1",1939-10-11,0.0096120657965258777,0.4580207885618382
"3962-1",1939-10-13,0.0096415923576675909,0.45875559686168305
"3963-1",1939-10-14,0.0096719696460060289,0.45935055046079604
"3964-1",1939-10-16,0.0097005217821205612,0.46006552190772054
"3965-1",1939-10-17,0.0097276484991437161,0.46067270119970244
"3966-1",1939-10-18,0.0097549032897950496,0.46138978536933323
"3967-1",1939-10-19,0.0097787154690148724,0.46255962609203366
"3968-1",1939-10-20,0.0097998993279191354,0.46378131651967947
"3969-1",1939-10-21,0.0098175817562100587,0.46547501143549291
"3970-1",1939-10-23,0.0098317843367016593,0.46640213638651667
"3971-1",1939-10-24,0.0098432440227223788,0.46750060949826633
"3972-1",1939-10-25,0.0098552910963470314,0.46865508925041632
"3973-1",1939-10-26,0.0098643346882965766,0.46876280784484309
"3974-1",1939-10-27,0.0098727474287664523,0.46900742150940522
"3975-1",1939-10-28,0.0098792698118201783,0.46948821579980643
"3976-1",1939-10-30,0.0098834869583743941,0.47015849395882975
"3977-1",1939-10-31,0.0098883269409542115,0.47080215053805852
"3978-1",1939-11-01,0.0098935440667411601,0.47133668677765067
"3979-1",1939-11-02,0.0099021760935434008,0.4717814005761386
"3980-1",1939-11-03,0.0099100852391665103,0.47219997011486914
"3981-1",1939-11-04,0.0099195418810735184,0.47305610690719424
"3982-1",1939-11-06,0.0099257576298857186,0.47408273469052015
"3983-1",1939-11-08,0.0099313954724171462,0.475223367871007
"3984-1",1939-11-09,0.0099363181146932787,0.47653095733035106
"3985-1",1939-11-10,0.0099425785978802927,0.47734589593322552
"3986-1",1939-11-13,0.0099482412835129579,0.47810580081072385
"3987-1",1939-11-14,0.0099531568395415226,0.47886079273433557
"3988-1",1939-11-15,0.0099584121853483198,0.47968393325067343
"3989-1",1939-11-16,0.0099607975467170661,0.48070523357995509
"3990-1",1939-11-17,0.0099632755080461283,0.48176002430137793
"3991-1",1939-11-18,0.0099607745536989568,0.48328954812577257
"3992-1",1939-11-20,0.0099590608952193037,0.48490708227743423
"3993-1",1939-11-21,0.0099549539976899765,0.48648527294362132
"3994-1",1939-11-22,0.0099522617592518996,0.48777043562974215
"3995-1",1939-11-24,0.0099482609732826719,0.48911152893176124
"3996-1",1939-11-25,0.0099438047895734245,0.49061882207205398
"3997-1",1939-11-27,0.0099405099383575498,0.49214138852759381
