,Date,Constant,Mkt
"3219-1",1976-05-18,0.02215120389327516,1.117547986717315
"3220-1",1976-05-19,0.02214844638705581,1.1173101190350949
"3221-1",1976-05-20,0.022145627311967515,1.1170827256785698
"3222-1",1976-05-21,0.022142573209967258,1.116351538267345
"3223-1",1976-05-24,0.022139486250577042,1.1156807209312256
"3224-1",1976-05-25,0.022136328965662755,1.1154071097408733
"3225-1",1976-05-26,0.022133237598657277,1.1151133129894728
"3226-1",1976-05-27,0.02213016530400623,1.1148156226459598
"3227-1",1976-05-28,0.022127076496239555,1.1145241127026955
"3228-1",1976-06-01,0.022124136974470038,1.1146034002853191
"3229-1",1976-06-02,0.022121143329593442,1.1147342505674209
"3230-1",1976-06-03,0.022118320445874431,1.11503359389585
"3231-1",1976-06-04,0.022115501009192549,1.1153323508014625
"3232-1",1976-06-07,0.022112757708854739,1.1154031419661858
"3233-1",1976-06-08,0.022110172559450633,1.115194118771218
"3234-1",1976-06-09,0.022107505242473652,1.1149459553448837
"3235-1",1976-06-10,0.02210478119033531,1.1147093743153411
"3236-1",1976-06-11,0.022102122342138663,1.1146436214484243
"3237-1",1976-06-14,0.022099244886946749,1.1137076170206255
"3238-1",1976-06-15,0.02209630498948904,1.112561278950563
"3239-1",1976-06-16,0.022093199861303224,1.1116510620911315
"3240-1",1976-06-17,0.022090096628788525,1.1107443927167726
"3241-1",1976-06-18,0.02208713441200193,1.1105238408255282
"3242-1",1976-06-21,0.022084298393364447,1.1103848722741489
"3243-1",1976-06-22,0.022081427255091355,1.1101993011919435
"3244-1",1976-06-23,0.022078482993458555,1.1101878903725553
"3245-1",1976-06-24,0.02207546717600636,1.1102300422622158
"3246-1",1976-06-25,0.022072563493022265,1.1104972996140234
"3247-1",1976-06-28,0.022069710258367129,1.1107662734574195
"3248-1",1976-06-29,0.022066914735715388,1.1109900836666633
"3249-1",1976-06-30,0.022064126924610891,1.1112238644465429
"3250-1",1976-07-01,0.022061481630340173,1.1116807037848786
"3251-1",1976-07-02,0.02205900267994939,1.1117583359674594
"3252-1",1976-07-06,0.022056618253872291,1.1119871279417832
"3253-1",1976-07-07,0.022054282849479922,1.1121391941986003
"3254-1",1976-07-08,0.022052039534986214,1.1123695938411313
"3255-1",1976-07-09,0.02204980104319405,1.1126024548516014
"3256-1",1976-07-12,0.022047530073653478,1.1127391767603425
"3257-1",1976-07-13,0.022045165833042092,1.112634710806232
"3258-1",1976-07-14,0.022042876520778867,1.1124767070735226
"3259-1",1976-07-15,0.02204054398252929,1.1122819345104509
"3260-1",1976-07-16,0.022038121931800284,1.1122699003109717
"3261-1",1976-07-19,0.02203573677817772,1.1121976062067647
"3262-1",1976-07-20,0.022033371187472194,1.1121040121573773
"3263-1",1976-07-21,0.022031179613907822,1.1116374020971957
"3264-1",1976-07-22,0.022029101050957112,1.1111938629816929
"3265-1",1976-07-23,0.022027133681035819,1.1107957236414361
"3266-1",1976-07-26,0.022025288305642904,1.1104473942955533
"3267-1",1976-07-27,0.022023493385054507,1.1100853312543293
"3268-1",1976-07-28,0.022021686001390144,1.1097444708629305
"3269-1",1976-07-29,0.022019915501474193,1.1093534120643995
"3270-1",1976-07-30,0.022018044580509478,1.1090170220770081
"3271-1",1976-08-02,0.022016095491726034,1.1085742464819239
"3272-1",1976-08-03,0.022014089948893058,1.1081602834074404
"3273-1",1976-08-04,0.022012186343150622,1.1080550064762804
"3274-1",1976-08-05,0.022010177584831959,1.1078710181713427
"3275-1",1976-08-06,0.022008253085592684,1.1075637534334246
"3276-1",1976-08-09,0.022006501181449097,1.1072388711825341
"3277-1",1976-08-10,0.02200467203894926,1.1069744332873943
"3278-1",1976-08-11,0.022002769466141044,1.1065176149266629
"3279-1",1976-08-12,0.022000869802589449,1.1060583218979787
"3280-1",1976-08-13,0.021999121425735905,1.1056350613098143
"3281-1",1976-08-16,0.02199743654727852,1.1052226033057138
"3282-1",1976-08-17,0.021995718551716888,1.1047921164845478
"3283-1",1976-08-18,0.021994024071910319,1.1043856331913069
"3284-1",1976-08-19,0.021992454723778688,1.1038939984284686
"3285-1",1976-08-20,0.021990972239417338,1.1030565680904216
"3286-1",1976-08-23,0.021989570556845285,1.1019717043188635
"3287-1",1976-08-24,0.021988027098561114,1.1010942674999855
"3288-1",1976-08-25,0.021986396639017965,1.100400362817904
"3289-1",1976-08-26,0.021985002935911831,1.1003106264616638
"3290-1",1976-08-27,0.0219834840503495,1.1004892260872792
"3291-1",1976-08-30,0.021982052348557976,1.1006945233639558
"3292-1",1976-08-31,0.021980720999336734,1.1010807875894906
"3293-1",1976-09-01,0.021979466383881388,1.1016472002517292
"3294-1",1976-09-02,0.021978182347367262,1.1021115064200886
"3295-1",1976-09-03,0.021976815957233158,1.1025870208325181
"3296-1",1976-09-07,0.021975465774020285,1.1030829383910632
"3297-1",1976-09-08,0.021974026178314864,1.1033932794703376
"3298-1",1976-09-09,0.021972651878466198,1.1036791821251255
"3299-1",1976-09-10,0.021971329746650482,1.1038869846003869
"3300-1",1976-09-13,0.021970097980373204,1.1041685790238787
"3301-1",1976-09-14,0.021969018765694345,1.1042996480942824
"3302-1",1976-09-15,0.021968075274102116,1.104292178857448
"3303-1",1976-09-16,0.02196730656774817,1.1044036500880143
"3304-1",1976-09-17,0.021966533962337477,1.1045035795143689
"3305-1",1976-09-20,0.021965779161385136,1.1046562128600772
"3306-1",1976-09-21,0.021965101475866309,1.1048350845363111
"3307-1",1976-09-22,0.021964429698478366,1.1050386819989546
"3308-1",1976-09-23,0.021963720835452075,1.1052788725151275
"3309-1",1976-09-24,0.021963100514041385,1.1053804831553962
"3310-1",1976-09-27,0.021962329366144367,1.1055334121248226
"3311-1",1976-09-28,0.021961612335693503,1.1057526290595585
"3312-1",1976-09-29,0.02196096218091477,1.1057169980840016
"3313-1",1976-09-30,0.021960332052304427,1.1056459350730212
"3314-1",1976-10-01,0.021959782176644009,1.1055393744407636
"3315-1",1976-10-04,0.021959381118044258,1.1049669752384752
"3316-1",1976-10-05,0.021958923867646758,1.1044232547110309
"3317-1",1976-10-06,0.021958637560255248,1.103454944839009
"3318-1",1976-10-07,0.021958382369992487,1.1024411086134531
"3319-1",1976-10-08,0.021958236208080257,1.1016424327812435
"3320-1",1976-10-11,0.021958131507470769,1.1007252572836361
"3321-1",1976-10-12,0.021958166647198019,1.0993655848133326
"3322-1",1976-10-13,0.021958215026313239,1.0979707759314312
"3323-1",1976-10-14,0.021958301156626631,1.0967172592924987
"3324-1",1976-10-15,0.021958278876084883,1.0958916262658731
"3325-1",1976-10-18,0.02195823577649883,1.0950589096122647
"3326-1",1976-10-19,0.021958130002296131,1.0941089061228417
"3327-1",1976-10-20,0.021957990255343663,1.0931646822043595
"3328-1",1976-10-21,0.021957738643042565,1.092132915913705
"3329-1",1976-10-22,0.021957403873124327,1.091333161802033
"3330-1",1976-10-25,0.021957168431072694,1.090279937281561
"3331-1",1976-10-26,0.021956938447830247,1.0892283843724631
"3332-1",1976-10-27,0.021956810627238268,1.0884757724730458
"3333-1",1976-10-28,0.021956808147497099,1.087961983249236
"3334-1",1976-10-29,0.021957029361824212,1.0873720826864548
"3335-1",1976-11-01,0.021957280857756251,1.0869047906703642
"3336-1",1976-11-03,0.021957506335882188,1.086417137921547
"3337-1",1976-11-04,0.021957711084939994,1.0860113001214315
"3338-1",1976-11-05,0.021957779496689044,1.0852482714621876
"3339-1",1976-11-08,0.021957901866433573,1.0842649339508315
"3340-1",1976-11-09,0.021957946671326146,1.0835798174967786
"3341-1",1976-11-10,0.021958015050152418,1.0828674297409604
"3342-1",1976-11-11,0.021958074230401563,1.082169752009984
"3343-1",1976-11-12,0.021958181855375517,1.0815874566416117
"3344-1",1976-11-15,0.021958260162477688,1.0810370823339195
"3345-1",1976-11-16,0.021958372734620656,1.0805461668513587
"3346-1",1976-11-17,0.021958400249638379,1.0799800061442504
"3347-1",1976-11-18,0.021958450691588444,1.0794629906695279
"3348-1",1976-11-19,0.02195856095659417,1.0791983727661614
"3349-1",1976-11-22,0.02195853751555726,1.0788700644644902
"3350-1",1976-11-23,0.021958579936656737,1.078682935538684
"3351-1",1976-11-24,0.021958605951912225,1.0785186930046637
"3352-1",1976-11-26,0.021958731357828672,1.07853368279731
"3353-1",1976-11-29,0.0219588551028316,1.0785447167386939
"3354-1",1976-11-30,0.021958917769182868,1.0786742072604367
"3355-1",1976-12-01,0.021959022007600189,1.0787584344543053
"3356-1",1976-12-02,0.021959373039587619,1.0792037364572789
"3357-1",1976-12-03,0.021959804738132617,1.0795694433449854
"3358-1",1976-12-06,0.021960429032783932,1.0802955670825851
"3359-1",1976-12-07,0.021960931286124495,1.0806978016995956
"3360-1",1976-12-08,0.021961478788712584,1.0811031155049309
"3361-1",1976-12-09,0.021962207638362104,1.0818354545603377
"3362-1",1976-12-10,0.021963087332619639,1.0828603432373396
"3363-1",1976-12-13,0.021963988787889986,1.0839015209989702
"3364-1",1976-12-14,0.021964883657901755,1.0849411303283394
"3365-1",1976-12-15,0.021965716774092411,1.085896693334129
"3366-1",1976-12-16,0.021966445460629515,1.0868309371851779
"3367-1",1976-12-17,0.021967254090110775,1.0876890199614602
"3368-1",1976-12-20,0.021967951328046,1.0887100757082417
"3369-1",1976-12-21,0.021968742327967524,1.0895556689267967
"3370-1",1976-12-22,0.021969496656752935,1.0903451144709111
"3371-1",1976-12-23,0.0219704207364971,1.0914002437462205
"3372-1",1976-12-27,0.021971375428451928,1.0924605808850203
"3373-1",1976-12-28,0.021972352266821846,1.0936015453221331
"3374-1",1976-12-29,0.021973334522283065,1.0947539372989499
"3375-1",1976-12-30,0.021974306843782113,1.0959171452930951
"3376-1",1976-12-31,0.021975296929536668,1.0971123877743392
"3377-1",1977-01-03,0.021976227064550082,1.0981872815392655
"3378-1",1977-01-04,0.021977168329186655,1.0992500574608897
"3379-1",1977-01-05,0.021978052588689713,1.1005029127320489
"3380-1",1977-01-06,0.021979060078936463,1.1014454937897276
"3381-1",1977-01-07,0.021980186811464558,1.1024611042378434
"3382-1",1977-01-10,0.021981346679906394,1.103486861655453
"3383-1",1977-01-11,0.02198246020253744,1.1044936962196736
"3384-1",1977-01-12,0.021983625053733268,1.1053381117347292
"3385-1",1977-01-13,0.021984849652808513,1.1060442896123701
"3386-1",1977-01-14,0.02198608450704068,1.1067790796771408
"3387-1",1977-01-17,0.021987395079352764,1.1075087171650093
"3388-1",1977-01-18,0.021988803370490983,1.1081718574877368
"3389-1",1977-01-19,0.02199028238155519,1.1087652172120284
"3390-1",1977-01-20,0.021991759428824746,1.1093552360555894
"3391-1",1977-01-21,0.021993350753342696,1.1096575240756414
"3392-1",1977-01-24,0.02199493745956722,1.109954155190275
"3393-1",1977-01-25,0.021996596226014565,1.1102532381357002
"3394-1",1977-01-26,0.021998351141606753,1.1105392352801273
"3395-1",1977-01-27,0.022000111551463416,1.1108130812625301
"3396-1",1977-01-28,0.022001903216789166,1.1110252465995758
"3397-1",1977-01-31,0.022003654455606939,1.1112332854316018
"3398-1",1977-02-01,0.022005558377287727,1.1114413242636279
"3399-1",1977-02-02,0.022007569352210522,1.1118314860650524
"3400-1",1977-02-03,0.022009607239091893,1.1122115754683179
"3401-1",1977-02-04,0.022011698319069416,1.1125210794893525
"3402-1",1977-02-07,0.022013665489458486,1.112758911641329
"3403-1",1977-02-08,0.022015761940058488,1.1130231361514908
"3404-1",1977-02-09,0.022017773798940245,1.1133593159552282
"3405-1",1977-02-10,0.022019631711287277,1.1141407250594595
"3406-1",1977-02-11,0.02202140485526442,1.1148932919409873
"3407-1",1977-02-14,0.022023173195728277,1.1156545210534938
"3408-1",1977-02-15,0.022024931657748707,1.1164012973701951
"3409-1",1977-02-16,0.022026481465258683,1.1169492900176372
"3410-1",1977-02-17,0.022028051016904242,1.1175228106547532
"3411-1",1977-02-18,0.022029539851358915,1.1182391431523844
"3412-1",1977-02-22,0.022030984148577345,1.1189994213266299
"3413-1",1977-02-23,0.02203225435764548,1.1197774694162601
"3414-1",1977-02-24,0.022033473726694182,1.1206074120686116
"3415-1",1977-02-25,0.02203468619634236,1.1214519092427686
"3416-1",1977-02-28,0.022035774890447155,1.1223680007515418
"3417-1",1977-03-01,0.022036986221614822,1.1233675461590666
"3418-1",1977-03-02,0.022038282501503279,1.1246127720530261
"3419-1",1977-03-03,0.022039575870424318,1.1258601769353931
"3420-1",1977-03-04,0.022040792042403962,1.1269920111389087
"3421-1",1977-03-07,0.022042006312909271,1.1281215809410683
"3422-1",1977-03-08,0.022043202942057156,1.129243947830723
"3423-1",1977-03-09,0.022044425613724397,1.1303361876565985
"3424-1",1977-03-10,0.022045740765120878,1.1312081655304238
"3425-1",1977-03-11,0.022047101951244593,1.1321553267599274
"3426-1",1977-03-14,0.022048447597473108,1.1330987868025013
"3427-1",1977-03-15,0.022049563627182314,1.133550050286295
"3428-1",1977-03-16,0.022050528498261179,1.1337750158726969
"3429-1",1977-03-17,0.022051524483637227,1.1340200959243256
"3430-1",1977-03-18,0.022052574605603118,1.1342485981223946
"3431-1",1977-03-21,0.022053626090805679,1.134476079877266
"3432-1",1977-03-22,0.022054618853094607,1.1347934730825699
"3433-1",1977-03-23,0.022055477559431876,1.1352112131219385
"3434-1",1977-03-24,0.022056247792466177,1.1358637551321906
"3435-1",1977-03-25,0.022057093585711389,1.1363980349605247
"3436-1",1977-03-28,0.022057837365523886,1.1371371026770569
"3437-1",1977-03-29,0.022058544051067788,1.1378951022396997
"3438-1",1977-03-30,0.022059276671165876,1.1387016347166441
"3439-1",1977-03-31,0.022060019842205802,1.1394686779505927
"3440-1",1977-04-01,0.022060656101112852,1.1402866483991403
"3441-1",1977-04-04,0.022061339612936003,1.1412252014834701
"3442-1",1977-04-05,0.02206197784616629,1.1423008673118697
"3443-1",1977-04-06,0.022062671422284071,1.1433238083646617
"3444-1",1977-04-07,0.022063414825432424,1.1443348819529742
"3445-1",1977-04-11,0.022064081482385482,1.1452623949071803
"3446-1",1977-04-12,0.0220648473508657,1.1463553145658889
"3447-1",1977-04-13,0.022065503685010729,1.1470010088701468
"3448-1",1977-04-14,0.022065936128088798,1.1476238496642233
"3449-1",1977-04-15,0.022066263573265028,1.1479465981936214
"3450-1",1977-04-18,0.022066534983832625,1.1482636270330102
"3451-1",1977-04-19,0.022066775404016803,1.1486228334696063
"3452-1",1977-04-20,0.022067033702613412,1.1489619657275079
"3453-1",1977-04-21,0.022067325955978316,1.1493403782660971
"3454-1",1977-04-22,0.022067610085897801,1.149736756685648
"3455-1",1977-04-25,0.022067868435218577,1.150238396504508
"3456-1",1977-04-26,0.022068280694381989,1.1500854434069283
"3457-1",1977-04-27,0.022068657525088346,1.149938517530644
"3458-1",1977-04-28,0.022068947466510339,1.1495402988573589
"3459-1",1977-04-29,0.022069260944833559,1.1491588977629712
"3460-1",1977-05-02,0.022069676946197197,1.1488647046792999
"3461-1",1977-05-03,0.022070299211839558,1.1489424703513873
"3462-1",1977-05-04,0.022070895528911467,1.1489787400278695
"3463-1",1977-05-05,0.022071473972995651,1.1489803466437034
"3464-1",1977-05-06,0.022072086145569391,1.1490129385485424
"3465-1",1977-05-09,0.022072709675425607,1.1490296868785812
"3466-1",1977-05-10,0.022073306554604141,1.1490654776420421
"3467-1",1977-05-11,0.022073912525848456,1.1491105490624183
"3468-1",1977-05-12,0.022074513117046949,1.1491656884909418
"3469-1",1977-05-13,0.022075106994370663,1.1492215132331209
"3470-1",1977-05-16,0.022075717020129938,1.1492949202607823
"3471-1",1977-05-17,0.022076355088108179,1.1494064924637601
"3472-1",1977-05-18,0.022076992846381923,1.149517801226313
"3473-1",1977-05-19,0.022077703071517678,1.1497474619850439
"3474-1",1977-05-20,0.022078550903557367,1.1498272974644117
"3475-1",1977-05-23,0.022079472716768401,1.1498139968924006
"3476-1",1977-05-24,0.022080352726634122,1.1499614216685876
"3477-1",1977-05-25,0.022081374371563683,1.1498823488811425
"3478-1",1977-05-26,0.022082390157147365,1.1498196238397249
"3479-1",1977-05-27,0.022083506676126595,1.1498117376497683
"3480-1",1977-05-31,0.022084794394770891,1.1494310498501215
"3481-1",1977-06-01,0.022086107138647657,1.1490299265980806
"3482-1",1977-06-02,0.022087421164747992,1.1486320317685701
"3483-1",1977-06-03,0.022088795439665906,1.1482054376288913
"3484-1",1977-06-06,0.022090283969439649,1.1481170553341389
"3485-1",1977-06-07,0.022091845225467827,1.1479321678378018
"3486-1",1977-06-08,0.022093302085670816,1.1475909905174344
"3487-1",1977-06-09,0.022094838732306016,1.1473882635654404
"3488-1",1977-06-10,0.0220965257171978,1.1471701909503784
"3489-1",1977-06-13,0.022098247773149542,1.1469867235688094
"3490-1",1977-06-14,0.022100115544055325,1.1469619094457093
"3491-1",1977-06-15,0.022102063224674239,1.1472062671856287
"3492-1",1977-06-16,0.02210403400277643,1.1474349072054262
"3493-1",1977-06-17,0.022106018240704448,1.1476768282727923
"3494-1",1977-06-20,0.022108037269052729,1.147936505368446
"3495-1",1977-06-21,0.022110064808946298,1.1482086354003302
"3496-1",1977-06-22,0.022112119169147779,1.1485099671656342
"3497-1",1977-06-23,0.022114256047479956,1.1487551457618805
"3498-1",1977-06-24,0.022116493002386505,1.1490752361190597
"3499-1",1977-06-27,0.022118781716451642,1.1494939476413335
"3500-1",1977-06-28,0.022121231324434568,1.1498579154164468
"3501-1",1977-06-29,0.02212376443236563,1.1500173265445253
"3502-1",1977-06-30,0.02212626593348713,1.1501842655683157
"3503-1",1977-07-01,0.022128699589482465,1.1502704101301766
"3504-1",1977-07-05,0.022131172800868414,1.1503215622767589
"3505-1",1977-07-06,0.022133718364795787,1.1503751762001992
"3506-1",1977-07-07,0.022136477500524915,1.1501017874379962
"3507-1",1977-07-08,0.022139317128334196,1.1499132990763159
"3508-1",1977-07-11,0.022142184173832163,1.149723877834737
"3509-1",1977-07-12,0.022145220800134559,1.1493844380535989
"3510-1",1977-07-13,0.022148391269519806,1.1489994585032302
"3511-1",1977-07-15,0.022151749064438085,1.1487164582123177
"3512-1",1977-07-18,0.022155383732400703,1.1489986900250122
"3513-1",1977-07-19,0.022159150796656427,1.1495602163544012
"3514-1",1977-07-20,0.02216310458989619,1.1505156538736414
"3515-1",1977-07-21,0.022166856783532751,1.1514916695188735
"3516-1",1977-07-22,0.022170530743253737,1.1524969659444348
"3517-1",1977-07-25,0.022174287456728069,1.1535219720981729
"3518-1",1977-07-26,0.022178076284388708,1.1544737688903555
"3519-1",1977-07-27,0.022181767822371416,1.1556010092822562
"3520-1",1977-07-28,0.022185569388129878,1.156129262931155
"3521-1",1977-07-29,0.022189481609146262,1.1566386914947278
"3522-1",1977-08-01,0.022193355419934151,1.1571507338548515
"3523-1",1977-08-02,0.022197341411167765,1.1577963681067354
"3524-1",1977-08-03,0.022201411832525116,1.1582667668332449
"3525-1",1977-08-04,0.022205529564774472,1.1587017512557205
"3526-1",1977-08-05,0.022209631037802848,1.1591096281007109
"3527-1",1977-08-08,0.022213734568627456,1.1595175749616959
"3528-1",1977-08-09,0.022217961596828636,1.1596776057760019
"3529-1",1977-08-10,0.022222185049154096,1.1598367849124611
"3530-1",1977-08-11,0.022226340340799657,1.1598336235605666
"3531-1",1977-08-12,0.022230433865006262,1.1599439497660657
"3532-1",1977-08-15,0.022234615450246398,1.1599613920877982
"3533-1",1977-08-16,0.022238708148416369,1.1599153228494918
"3534-1",1977-08-17,0.022242732989783416,1.1599523707890629
"3535-1",1977-08-18,0.022246776372194708,1.1599862644570114
"3536-1",1977-08-19,0.022250767695102387,1.1600183868135627
"3537-1",1977-08-22,0.02225461578305906,1.160162600425739
"3538-1",1977-08-23,0.022258288178912872,1.1601454112993201
"3539-1",1977-08-24,0.022261910892015794,1.1601535788177353
"3540-1",1977-08-25,0.022265539779247716,1.1601537635556081
"3541-1",1977-08-26,0.022269264241256529,1.1598580247086396
"3542-1",1977-08-29,0.022272884686458549,1.1595941381707249
"3543-1",1977-08-30,0.022276678358516516,1.159801771617335
"3544-1",1977-08-31,0.022280421770326703,1.1600897793961267
"3545-1",1977-09-01,0.022284246775434544,1.1604444157647589
"3546-1",1977-09-02,0.022288020208223947,1.1607744858427591
"3547-1",1977-09-06,0.022291844305049918,1.1612131572728135
"3548-1",1977-09-07,0.022295668238410896,1.1616517341513368
"3549-1",1977-09-08,0.022299516170348092,1.1621115412119389
"3550-1",1977-09-09,0.022303407507644757,1.1624783063231738
"3551-1",1977-09-12,0.022307295702989796,1.1628541582834617
"3552-1",1977-09-13,0.022311336483120545,1.1630690688269674
"3553-1",1977-09-14,0.02231544348524811,1.163283979370473
"3554-1",1977-09-15,0.022319491525308433,1.1634266678165632
"3555-1",1977-09-16,0.022323589907699285,1.1636224556982375
"3556-1",1977-09-19,0.022327749598965954,1.1637556630117483
"3557-1",1977-09-20,0.022331993596019735,1.1637196298277483
"3558-1",1977-09-21,0.022336326369530906,1.1636866172401787
"3559-1",1977-09-22,0.022340696810479729,1.1635574827771906
"3560-1",1977-09-23,0.022345063205519784,1.163429174280316
"3561-1",1977-09-26,0.022349531970645615,1.1632938995510698
"3562-1",1977-09-27,0.022354045767432201,1.1631969295925133
"3563-1",1977-09-28,0.022358575539661748,1.1630923497884693
"3564-1",1977-09-29,0.022363083049865392,1.1629847401453015
"3565-1",1977-09-30,0.022367643140305732,1.162970160020955
"3566-1",1977-10-03,0.022372146282430019,1.1628218819086422
"3567-1",1977-10-04,0.02237671329187442,1.1627344497383127
"3568-1",1977-10-05,0.022381222428062845,1.1627671340615691
"3569-1",1977-10-06,0.022385771513071952,1.1627508854393935
"3570-1",1977-10-07,0.022390326540773563,1.162741915966969
"3571-1",1977-10-10,0.022394968608982043,1.1627299849633901
"3572-1",1977-10-11,0.022399651138096915,1.1626946505346112
"3573-1",1977-10-12,0.022404277968343458,1.1628052418748898
"3574-1",1977-10-13,0.022408855222974707,1.1631064413583792
"3575-1",1977-10-14,0.022413443233168406,1.1633823899273736
"3576-1",1977-10-17,0.02241800813273661,1.1636559794968677
"3577-1",1977-10-18,0.02242265122216236,1.1639003047757299
"3578-1",1977-10-19,0.022427293848480991,1.1641446615687963
"3579-1",1977-10-20,0.022431952758270163,1.1643308440618854
"3580-1",1977-10-21,0.022436857286562896,1.1646758115925886
"3581-1",1977-10-24,0.022441986267353106,1.1648451295203548
"3582-1",1977-10-25,0.022447040648011618,1.1652149692413059
"3583-1",1977-10-26,0.022451854268575776,1.1662647284537837
"3584-1",1977-10-27,0.022456692464963002,1.1673964339082046
"3585-1",1977-10-28,0.022461461748892526,1.1684437291228529
"3586-1",1977-10-31,0.02246624080434078,1.1695019959611732
"3587-1",1977-11-01,0.022470982101515394,1.1705846723973576
"3588-1",1977-11-02,0.02247576958086971,1.1715133578131516
"3589-1",1977-11-03,0.022480740909532976,1.1720667176645043
"3590-1",1977-11-04,0.02248569955273327,1.172614034840646
"3591-1",1977-11-07,0.022490812361878967,1.1736544249901295
"3592-1",1977-11-08,0.022495905220125484,1.1746398303728649
"3593-1",1977-11-09,0.022501022809141784,1.1756412234607339
"3594-1",1977-11-10,0.022506216371318784,1.1767718649241008
"3595-1",1977-11-11,0.022511312553670729,1.1772696615356726
"3596-1",1977-11-14,0.022516283893130248,1.1772237464380391
"3597-1",1977-11-15,0.022521306074464138,1.177091337246849
"3598-1",1977-11-16,0.022526278245053228,1.1768483238672591
"3599-1",1977-11-17,0.022531247257168756,1.1766088568742916
"3600-1",1977-11-18,0.022536246287530811,1.1763479412537239
"3601-1",1977-11-21,0.022541238075422302,1.1760808650525878
"3602-1",1977-11-22,0.022546164056103876,1.1758317014403699
"3603-1",1977-11-23,0.022551167872324127,1.1758102945906743
"3604-1",1977-11-25,0.022556185916693193,1.1758174501809537
"3605-1",1977-11-28,0.022561116693525965,1.1757295895864999
"3606-1",1977-11-29,0.022566008307787402,1.1757136838057336
"3607-1",1977-11-30,0.022571016224663031,1.1751398174879806
"3608-1",1977-12-01,0.0225760254110564,1.1745666854855494
"3609-1",1977-12-02,0.022581094860031879,1.1740038055784225
"3610-1",1977-12-05,0.02258630200395598,1.173445610706974
"3611-1",1977-12-06,0.022591406356765202,1.1730133237329161
"3612-1",1977-12-07,0.022596526741692789,1.1724981224676019
"3613-1",1977-12-08,0.022601592143521799,1.1720091122059197
"3614-1",1977-12-09,0.02260661260920932,1.1714895231280589
"3615-1",1977-12-12,0.022611611923929693,1.1709202777662688
"3616-1",1977-12-13,0.022616724638545461,1.1703664660151132
"3617-1",1977-12-14,0.022621861228987572,1.1698085924193005
"3618-1",1977-12-15,0.022626980850572357,1.1692316659083901
"3619-1",1977-12-16,0.022632097729486218,1.1686584721447659
"3620-1",1977-12-19,0.022637233059866858,1.1680783725099284
"3621-1",1977-12-20,0.022642370177799308,1.1674939545843264
"3622-1",1977-12-21,0.022647416523452694,1.167020722793944
"3623-1",1977-12-22,0.022652484265781609,1.1665897159579008
"3624-1",1977-12-23,0.02265749386035253,1.1660281305831894
"3625-1",1977-12-27,0.022662416157326733,1.1652051606942073
"3626-1",1977-12-28,0.022667316450015212,1.1643836881856988
"3627-1",1977-12-29,0.022672247037943044,1.1635642772528498
"3628-1",1977-12-30,0.022677174040129883,1.1627410841982591
"3629-1",1978-01-03,0.02268217790824625,1.1619649673310362
"3630-1",1978-01-04,0.022687059278308098,1.1617265179763683
"3631-1",1978-01-05,0.022691841232100746,1.161626755768087
"3632-1",1978-01-06,0.022696517448593728,1.1617896245490209
"3633-1",1978-01-09,0.022701124405022602,1.1622447062866359
"3634-1",1978-01-10,0.022705645412060826,1.1630448679560752
"3635-1",1978-01-11,0.022710008517249435,1.164188874128292
"3636-1",1978-01-12,0.022714374703075999,1.1653273249505058
"3637-1",1978-01-13,0.022718748537330854,1.1664707202535147
"3638-1",1978-01-16,0.022723131968081591,1.1676131360015134
"3639-1",1978-01-17,0.022727560909936835,1.1687013541172284
"3640-1",1978-01-18,0.022731849327049233,1.1695409436601016
"3641-1",1978-01-19,0.022736060872959624,1.1702026776296268
"3642-1",1978-01-20,0.022740291296698013,1.1708425729467418
"3643-1",1978-01-23,0.022744541679050403,1.171468207441567
"3644-1",1978-01-24,0.022748916358545354,1.1718147161403687
"3645-1",1978-01-25,0.022753256487337073,1.172158873681354
"3646-1",1978-01-26,0.022757521910923902,1.1724598201865386
"3647-1",1978-01-27,0.022761830628453859,1.1726473406538835
"3648-1",1978-01-30,0.022766122729151839,1.1728359918882094
"3649-1",1978-01-31,0.022770540652497288,1.1733457243958996
"3650-1",1978-02-01,0.022775173611938804,1.1737896079662797
"3651-1",1978-02-02,0.022779930194746917,1.1745615793230353
"3652-1",1978-02-03,0.022784790801352036,1.1754538897116735
"3653-1",1978-02-06,0.022789651488425825,1.1763461179625305
"3654-1",1978-02-07,0.022794567828035007,1.1772383462133875
"3655-1",1978-02-08,0.022799541408534997,1.1782766449728406
"3656-1",1978-02-09,0.022804528797124645,1.1793393742030871
"3657-1",1978-02-10,0.022809466506145681,1.1804629554829922
"3658-1",1978-02-13,0.022814431910998679,1.1815752286390628
"3659-1",1978-02-14,0.022819356053637632,1.1827254080768546
"3660-1",1978-02-15,0.022824318254714988,1.1837745830754933
"3661-1",1978-02-16,0.02282935357094678,1.1847590772352563
"3662-1",1978-02-17,0.02283440984954618,1.1856879387344996
"3663-1",1978-02-21,0.022839353733757405,1.1866588663295801
"3664-1",1978-02-22,0.022844281398275938,1.1876513168908216
"3665-1",1978-02-23,0.022849178799148325,1.18863758917479
"3666-1",1978-02-24,0.022854177339707064,1.1896858039975984
"3667-1",1978-02-27,0.022859231208273687,1.1908921506201349
"3668-1",1978-02-28,0.022864355047309517,1.1919318463207871
"3669-1",1978-03-01,0.022869436243006209,1.1930861653959115
"3670-1",1978-03-02,0.022874480718437923,1.1942279904940767
